Rab-protein geranylgeranyltransferase complex	Rab-protein geranylgeranyltransferase complex	plasma membrane
cytoplasm	cytosol	extracellular exosome	nucleus	sperm fibrous sheath
cytoplasm	cytosol	extracellular exosome	nucleus	sperm fibrous sheath
extracellular region	extracellular region	extracellular region	extracellular region
cell surface	cytoplasm	integral component of membrane	nuclear inner membrane	nuclear matrix	nuclear outer membrane	plasma membrane	plasma membrane	sarcolemma	secretory granule
MLL1 complex	cytoplasm	histone methyltransferase complex	nucleoplasm	nucleoplasm	nucleus	nucleus
Golgi apparatus	cell surface	cytoplasm	extracellular exosome	focal adhesion	integral component of plasma membrane	macrophage migration inhibitory factor receptor complex	plasma membrane	plasma membrane
Golgi apparatus	cell surface	cytoplasm	extracellular exosome	focal adhesion	integral component of plasma membrane	macrophage migration inhibitory factor receptor complex	plasma membrane	plasma membrane
cytoplasm	cytoplasm	cytosol	nucleoplasm	nucleus	nucleus
external side of plasma membrane	integral component of plasma membrane	plasma membrane	plasma membrane	plasma membrane
nucleus
MLL1 complex	nucleoplasm	nucleoplasm	transcription factor TFIID complex
Golgi apparatus	cytoplasm	cytosol	early endosome	endoplasmic reticulum	extracellular exosome	focal adhesion	late endosome	microtubule organizing center	mitochondrion	nucleus	plasma membrane
Golgi apparatus	Golgi apparatus	cell cortex	cell-cell junction	cytoplasm	cytoplasmic side of plasma membrane	cytosol	early endosome	endoplasmic reticulum	extracellular region	focal adhesion	late endosome	microtubule	mitochondrion	nucleus	perinuclear region of cytoplasm	peroxisomal membrane
integral component of membrane	nuclear chromatin	nucleoplasm	nucleoplasm	nucleus	nucleus	transcription factor complex
membrane	nucleus
Grb2-EGFR complex	adherens junction	clathrin-coated pit	clathrin-coated vesicle	cytoplasm	cytoplasmic vesicle membrane	endosome	extrinsic component of cytoplasmic side of plasma membrane	membrane	nucleus	plasma membrane
cytoplasm	focal adhesion	nuclear membrane	nucleus	plasma membrane	plasma membrane
cytosol	cytosol	mitochondrial intermembrane space	mitochondrial matrix	mitochondrion	nucleus
extracellular exosome	integral component of plasma membrane	membrane	plasma membrane
integral component of plasma membrane	membrane	plasma membrane
brush border membrane	cytoplasm	cytosol	extracellular exosome	focal adhesion	heterotrimeric G-protein complex	melanosome	membrane	nucleus	plasma membrane
axon	axoneme	cell body	cytoplasmic ribonucleoprotein granule	cytosol	dendrite	growth cone	microtubule	microtubule associated complex	neurofibrillary tangle	nuclear periphery	plasma membrane	postsynaptic density	tubulin complex
external side of plasma membrane	integrin complex	plasma membrane
integral component of plasma membrane	plasma membrane

Golgi apparatus	cell cortex	cell surface	cytoplasm	cytoplasmic, membrane-bounded vesicle	excitatory synapse	colocalizes_with extracellular matrix	extracellular region	integral component of membrane	integral component of plasma membrane	intracellular membrane-bounded organelle	membrane	nucleoplasm	nucleus	plasma membrane
Golgi apparatus	cell cortex	cell surface	cytoplasm	cytoplasmic, membrane-bounded vesicle	excitatory synapse	colocalizes_with extracellular matrix	extracellular region	integral component of membrane	integral component of plasma membrane	intracellular membrane-bounded organelle	membrane	nucleoplasm	nucleus	plasma membrane
Golgi apparatus	cell cortex	cell surface	cytoplasm	cytoplasmic, membrane-bounded vesicle	excitatory synapse	colocalizes_with extracellular matrix	extracellular region	integral component of membrane	integral component of plasma membrane	intracellular membrane-bounded organelle	membrane	nucleoplasm	nucleus	plasma membrane
T cell receptor complex	early endosome	endoplasmic reticulum lumen	endoplasmic reticulum membrane	external side of plasma membrane	integral component of membrane	membrane raft	plasma membrane	plasma membrane
nucleoplasm	nucleus
axolemma	cell body	cytoplasm	dendrite	external side of plasma membrane	extracellular region	extracellular region	integral component of plasma membrane	membrane	neuromuscular junction	nucleus
cytoplasm	nucleus	nucleus
axon	axoneme	cell body	cytoplasmic ribonucleoprotein granule	cytosol	dendrite	growth cone	microtubule	microtubule associated complex	neurofibrillary tangle	nuclear periphery	plasma membrane	postsynaptic density	tubulin complex
cytoplasm	integral component of membrane	nucleus	plasma membrane
cytoplasm	cytosol	cytosolic large ribosomal subunit	extracellular exosome	extracellular matrix	focal adhesion	intracellular ribonucleoprotein complex	nucleus
extracellular region	extracellular region	extracellular region	extracellular region
extracellular region	extracellular region	extracellular region	extracellular region
cytoplasmic stress granule	cytosol	eukaryotic 48S preinitiation complex	eukaryotic translation initiation factor 2 complex	colocalizes_with eukaryotic translation initiation factor 2B complex	extracellular exosome	glial limiting end-foot	membrane	multi-eIF complex	nucleus	polysome	ribosome	translation initiation ternary complex

cytoplasm	nuclear chromatin	nucleoplasm	nucleoplasm	nucleus	protein-DNA complex
integral component of plasma membrane	late endosome	lysosome	plasma membrane
colocalizes_with calcium channel complex	centrosome	cytoplasm	cytosol	extracellular exosome	extracellular region	growth cone	nucleoplasm	nucleus	plasma membrane	sarcomere	spindle microtubule	spindle pole	vesicle	voltage-gated potassium channel complex	colocalizes_with calcium channel complex	centrosome	cytoplasm	cytosol	extracellular exosome	extracellular region	growth cone	nucleoplasm	nucleus	plasma membrane	sarcomere	spindle microtubule	spindle pole	vesicle	voltage-gated potassium channel complex	colocalizes_with calcium channel complex	centrosome	cytoplasm	cytosol	extracellular exosome	extracellular region	growth cone	nucleoplasm	nucleus	plasma membrane	sarcomere	spindle microtubule	spindle pole	vesicle	voltage-gated potassium channel complex
extracellular region	extracellular space
cell surface	endoplasmic reticulum	endoplasmic reticulum lumen	external side of plasma membrane	extracellular exosome	extracellular matrix	colocalizes_with extracellular matrix	colocalizes_with extracellular matrix	extracellular matrix	extracellular region	extracellular space	fibrinogen complex	platelet alpha granule	platelet alpha granule lumen	sarcoplasmic reticulum	secretory granule
integral component of membrane	membrane	mitochondrial inner membrane	mitochondrion	nucleus	respiratory chain
colocalizes_with COP9 signalosome	apical plasma membrane	basolateral plasma membrane	brush border membrane	cell surface	cell-cell adherens junction	cytoplasm	cytosol	extracellular exosome	inclusion body	melanosome	membrane	mitochondrion	nucleoplasm
extracellular space	nucleus
cytosol	intercellular bridge	nucleolus	nucleus	phosphatidylinositol 3-kinase complex	plasma membrane
cytoplasm	cytosol	nucleoplasm	protein complex	ubiquitin ligase complex
cytosol	extracellular exosome	extracellular region	extracellular space
cytosol	extracellular exosome	membrane	nucleoplasm	nucleus	proteasome accessory complex	proteasome complex	proteasome regulatory particle	proteasome regulatory particle, base subcomplex	proteasome storage granule
extracellular matrix	integral component of plasma membrane	plasma membrane

integral component of membrane	plasma membrane
cAMP-dependent protein kinase complex	centrosome	ciliary base	cytoplasm	cytosol	extracellular exosome	focal adhesion	membrane	nucleotide-activated protein kinase complex	plasma membrane	plasma membrane raft
CSF1-CSF1R complex	extracellular exosome	extracellular space	integral component of membrane	membrane	perinuclear region of cytoplasm	plasma membrane
endoplasmic reticulum	intracellular membrane-bounded organelle	nucleoplasm	nucleoplasm	nucleus
cytosol	intracellular
cytosol	intracellular
cytosol
endoplasmic reticulum membrane	organelle membrane
alphav-beta3 integrin-IGF-1-IGF1R complex	alphav-beta3 integrin-vitronectin complex	cell surface	extracellular exosome	filopodium membrane	focal adhesion	integral component of plasma membrane	integrin alphav-beta3 complex	integrin complex	lamellipodium membrane	melanosome	microvillus membrane	nucleus	plasma membrane	plasma membrane	platelet alpha granule membrane	receptor complex	ruffle membrane

cellular_component	cytosol	nucleoplasm
Prp19 complex	blood microparticle	cell-cell adherens junction	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	cytosol	cytosol	extracellular exosome	extracellular matrix	extracellular space	focal adhesion	intracellular	intracellular	intracellular ribonucleoprotein complex	late endosome	lumenal side of lysosomal membrane	lysosomal lumen	lysosomal membrane	melanosome	membrane	myelin sheath	nucleolus	nucleoplasm	nucleus	plasma membrane	presynapse	spliceosomal complex	colocalizes_with ubiquitin ligase complex
colocalizes_with COP9 signalosome	blood microparticle	centriole	cytoplasm	cytosol	extracellular exosome
Prp19 complex	blood microparticle	cell-cell adherens junction	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	cytosol	cytosol	extracellular exosome	extracellular matrix	extracellular space	focal adhesion	intracellular	intracellular	intracellular ribonucleoprotein complex	late endosome	lumenal side of lysosomal membrane	lysosomal lumen	lysosomal membrane	melanosome	membrane	myelin sheath	nucleolus	nucleoplasm	nucleus	plasma membrane	presynapse	spliceosomal complex	colocalizes_with ubiquitin ligase complex
extracellular space	nucleus
cytoplasm	plasma membrane
extracellular region	extracellular space
cytoplasm	cytosol	extracellular exosome	membrane	nucleoplasm	proteasome activator complex	proteasome complex
integral component of membrane	intracellular	plasma membrane
extracellular space
mitochondrion	nucleoplasm	nucleus
mitochondrion	nucleoplasm	nucleus
mediator complex	nucleoplasm	nucleus
cytosol	dendritic spine
apical plasma membrane	axon	dendritic spine	extracellular exosome	growth cone	integral component of membrane	integral component of plasma membrane	lamellipodium	lateral plasma membrane	neuron projection	plasma membrane
cytosol	extracellular exosome	membrane	nucleoplasm	nucleus	proteasome accessory complex	proteasome complex	proteasome regulatory particle
cytoplasm	cytosol	extracellular exosome	membrane	nuclear proteasome complex	nucleoplasm	proteasome accessory complex	proteasome complex	proteasome regulatory particle	proteasome regulatory particle, lid subcomplex
cytoplasm	cytosol	nucleus	proteasome complex
cytoplasm	cytosol	nucleus	proteasome complex
cell periphery	cytoplasm	cytoskeleton	cytosol	extracellular exosome	NOT focal adhesion	lamellipodium	membrane	nucleus	perinuclear region of cytoplasm	plasma membrane	ruffle
condensed nuclear chromosome	cytoplasm	nuclear chromatin	nuclear membrane	nucleoplasm	nucleoplasm	nucleus
blood microparticle	cell body	cell periphery	cytoplasm	cytosol	extracellular exosome	extracellular space	filopodium	lamellipodium	myosin filament
cytosol	integral component of plasma membrane	membrane raft	nuclear membrane	plasma membrane
cytoplasm	cytosol	eukaryotic translation initiation factor 4F complex	extracellular exosome	extracellular matrix	membrane	NOT nucleus
axoneme	ciliary base	ciliary tip	cytosol	membrane	motile primary cilium	nuclear speck	nucleoplasm
intracellular	plasma membrane
intracellular	plasma membrane
activin A complex	extracellular region	extracellular region	inhibin A complex	perinuclear region of cytoplasm
cytoplasm	plasma membrane

axon	cell junction	cyclin-dependent protein kinase 5 holoenzyme complex	cytoplasm	cytoplasm	cytoskeleton	cytosol	dendrite	filopodium	growth cone	lamellipodium	membrane	neuromuscular junction	neuronal cell body	nucleoplasm	nucleus	nucleus	perikaryon	plasma membrane	postsynaptic density	postsynaptic membrane	presynapse
centrosome	cyclin-dependent protein kinase holoenzyme complex	cytoplasm	cytosol	nucleoplasm	nucleus	ruffle
cytoplasm	cytosol	extrinsic component of cytoplasmic side of plasma membrane	nucleoplasm	nucleoplasm	nucleus	ruffle
CD40 receptor complex	cell cortex	cytoplasm	cytoplasmic side of plasma membrane	cytosol	endosome membrane	lipid particle	mitochondrion	nucleolus	nucleus	perinuclear region of cytoplasm	plasma membrane	plasma membrane	protein complex
acrosomal vesicle	basal part of cell	cell surface	external side of plasma membrane	extracellular exosome	focal adhesion	integrin alpha1-beta1 complex	integrin complex	membrane	membrane raft	neuron projection	perikaryon	plasma membrane
cytosol	extracellular region	integral component of plasma membrane	plasma membrane	plasma membrane
cytoplasm	cytosol	nucleus
cytosol	mitochondrion	mitochondrion
cytoplasm	nucleolus	nucleoplasm	nucleus
extracellular region	extracellular region	extracellular space
cytoplasm	cytosol	extracellular exosome	nucleoplasm	nucleus	plasma membrane	plasma membrane
nucleoplasm	nucleus
cytoplasm	cytosol	focal adhesion	nucleoplasm	nucleoplasm
nucleoplasm	nucleoplasm	nucleus
cytoplasm	cytosol	focal adhesion	nucleoplasm	nucleoplasm
early endosome	early endosome membrane	endocytic vesicle	endosome	extracellular exosome	intracellular	melanosome	membrane	plasma membrane

cellular_component
cell junction	cytoplasm	extrinsic component of cytoplasmic side of plasma membrane	microtubule cytoskeleton	neuron projection	plasma membrane	colocalizes_with synaptic vesicle
cell junction	cytoplasm	extrinsic component of cytoplasmic side of plasma membrane	microtubule cytoskeleton	neuron projection	plasma membrane	colocalizes_with synaptic vesicle
actin cytoskeleton	apical plasma membrane	cell surface	colocalizes_with cell-cell junction	cytoplasm	colocalizes_with focal adhesion	integral component of plasma membrane	membrane	membrane raft	plasma membrane	colocalizes_with ruffle membrane
actin cytoskeleton	apical plasma membrane	cell surface	colocalizes_with cell-cell junction	cytoplasm	colocalizes_with focal adhesion	integral component of plasma membrane	membrane	membrane raft	plasma membrane	colocalizes_with ruffle membrane
endoplasmic reticulum exit site	endoplasmic reticulum membrane	membrane
extracellular exosome
nucleoplasm	primosome complex
extracellular exosome
HULC complex	XY body	chromatin	cytoplasm	nuclear chromatin	nucleoplasm	nucleus	plasma membrane	replication fork
extracellular region	extracellular space
cell surface	extracellular exosome	extracellular space	host cell surface	integral component of plasma membrane	intracellular	plasma membrane
early endosome	extracellular region	integral component of plasma membrane	plasma membrane
blood microparticle	cell-cell adherens junction	cytoplasm	cytoplasmic vesicle membrane	cytosol	extracellular exosome	extracellular space	focal adhesion	melanosome	mitochondrion	nucleoplasm	nucleus
axon	cytoplasm	cytoplasm	cytosol	dendrite	intrinsic component of the cytoplasmic side of the plasma membrane	membrane	nucleolus	nucleus	presynapse
cytosol	integral component of membrane	nucleus
cytosol	mitochondrion	nucleoplasm
cytoplasm	cytosol	membrane	mitochondrion	nucleus
Golgi apparatus	cell cortex	cell-cell junction	cytoplasm	cytosol	cytosol	integral component of plasma membrane	nucleus	plasma membrane	trans-Golgi network
cytoplasm	cytosol	membrane	mitochondrion	nucleus
cytoplasm	early endosome	extracellular exosome	nucleus	plasma membrane
Golgi apparatus	cytosol	nucleoplasm	nucleus	nucleus
Cul4B-RING E3 ubiquitin ligase complex	cell junction	nucleoplasm	nucleoplasm	protein complex
cytoplasm	cytosol	nucleoplasm	plasma membrane
cell-cell adherens junction	cytoplasm	cytoplasm	cytosol	nucleoplasm	perinuclear region of cytoplasm	plasma membrane
extracellular exosome	integral component of plasma membrane	plasma membrane
extracellular exosome	integral component of plasma membrane	plasma membrane
DNA-directed RNA polymerase I complex	DNA-directed RNA polymerase II, core complex	DNA-directed RNA polymerase III complex	cytosol	nucleoplasm	nucleus
cytosol
DNA-dependent protein kinase-DNA ligase 4 complex	cytosol	extracellular matrix	membrane	nonhomologous end joining complex	nuclear chromosome, telomeric region	nucleolus	nucleoplasm	nucleoplasm	transcription factor complex
Golgi membrane	axon	cytosol	cytosol	dendrite	early endosome	membrane	neuronal cell body
extracellular exosome	integral component of membrane
Wnt signalosome	axon	beta-catenin destruction complex	beta-catenin destruction complex	centrosome	cytoplasm	cytosol	dendritic shaft	dendritic spine	growth cone	intracellular ribonucleoprotein complex	membrane raft	mitochondrion	neuronal cell body	nucleus	perinuclear region of cytoplasm	plasma membrane
photoreceptor disc membrane	photoreceptor inner segment	plasma membrane
photoreceptor disc membrane	photoreceptor inner segment	plasma membrane
extracellular exosome	integral component of plasma membrane	plasma membrane
Golgi apparatus	extracellular exosome	extracellular region	extracellular space	integral component of Golgi membrane	intercellular bridge	intracellular membrane-bounded organelle	platelet alpha granule lumen
ERCC4-ERCC1 complex	chromosome, telomeric region	nuclear chromosome, telomeric region	nucleoplasm	nucleotide-excision repair complex	nucleotide-excision repair factor 1 complex	nucleus	transcription factor TFIID complex
nucleus
cytosol	extracellular exosome	cytosol	extracellular exosome	cytosol	extracellular exosome
cytosol	extracellular exosome	cytosol	extracellular exosome
axon	endosome	extracellular matrix	extracellular region	extracellular region	extracellular space	neuronal cell body	platelet alpha granule lumen
extracellular region	extracellular space	extracellular space	intracellular
endoplasmic reticulum	endoplasmic reticulum-Golgi intermediate compartment	nucleoplasm	colocalizes_with plasma membrane
endoplasmic reticulum	endoplasmic reticulum-Golgi intermediate compartment	nucleoplasm	colocalizes_with plasma membrane
cytosol	extracellular exosome	extrinsic component of cytoplasmic side of plasma membrane	immunological synapse	membrane raft	membrane raft	pericentriolar material	pericentriolar material	plasma membrane	plasma membrane
cell-cell junction	cytoplasm	cytosol	cytosol	extracellular exosome	plasma membrane
cytoplasm	cytosol	colocalizes_with desmosome	colocalizes_with endosome membrane	extracellular exosome	colocalizes_with heterochromatin	colocalizes_with lysosomal membrane	mitochondrion	nucleus	colocalizes_with rough endoplasmic reticulum membrane
cell-cell junction	cis-Golgi network	cytoplasm	cytosol	membrane	nucleus	perinuclear endoplasmic reticulum membrane	phosphatidylinositol 3-kinase complex	phosphatidylinositol 3-kinase complex	phosphatidylinositol 3-kinase complex, class IA	plasma membrane
nucleus	nucleus	nucleus	nucleus	nucleus	nucleus
Golgi membrane	axon	cytosol	cytosol	dendrite	early endosome	membrane	neuronal cell body
I-kappaB/NF-kappaB complex	NF-kappaB complex	cytoplasm	cytosol	cytosol	nucleoplasm	nucleus	transcription factor complex
cell-cell adherens junction	cytoplasm	cytosol	extracellular exosome	NOT nucleus
cytoplasm	cytoplasm	nucleoplasm	nucleus
cytoplasm	cytoplasm	nucleoplasm	nucleus
